DateTime,0,1
00:00:00,0.9113711928030864,0.8995514952119001
00:05:00,0.9108928838622629,0.8989790849260119
00:10:00,0.9110681503265665,0.8985283480875877
00:15:00,0.9109401892152816,0.8983181534066265
00:20:00,0.9107029085093908,0.8982720398012799
00:25:00,0.910495783905193,0.8981980858976613
00:30:00,0.9129975482365188,0.9011955627897066
00:35:00,0.9129686843761019,0.9010959737652009
00:40:00,0.9130637745304201,0.9009599925698125
00:45:00,0.9132152058080683,0.9008252918181265
00:50:00,0.9130126242791012,0.900830298929053
00:55:00,0.9130941156255302,0.9006461622510717
01:00:00,0.9151438929959042,0.9025462608721045
01:05:00,0.9149809621383919,0.9024668719756584
01:10:00,0.9147867290222472,0.9025217722384777
01:15:00,0.9149741714298927,0.902591201239424
01:20:00,0.9146502657226117,0.9025237135469876
01:25:00,0.9147131506567996,0.9024928129583509
01:30:00,0.9158779460440216,0.9032233888001866
01:35:00,0.9158844064481929,0.9032167535515898
01:40:00,0.9158049138490502,0.903209704781503
01:45:00,0.9158435969746912,0.9032398319684882
01:50:00,0.9158768109212009,0.9032294744353043
01:55:00,0.9160091276022891,0.9031815887238626
02:00:00,0.9173798652520082,0.9038716265260243
02:05:00,0.9172364959599476,0.9037183752028166
02:10:00,0.9171068271255526,0.9037983830108857
02:15:00,0.9171246785806884,0.9037396314670497
02:20:00,0.9168485076884517,0.9037529777217572
02:25:00,0.9171372832188593,0.9037518344287272
02:30:00,0.9178313133049493,0.9040779030098585
02:35:00,0.9178171190671057,0.90407197881994
02:40:00,0.9177450954099873,0.9039422966068043
02:45:00,0.9178219212052471,0.9041326538764125
02:50:00,0.9177488921303388,0.9043345573474294
02:55:00,0.9174845119333596,0.9043177227045367
03:00:00,0.9186245831260832,0.9035685999334618
03:05:00,0.9183245189201764,0.9033753215509355
03:10:00,0.9183971890633074,0.9035615602195357
03:15:00,0.9186386006138694,0.9036629278301876
03:20:00,0.9185910111754759,0.9036728274758449
03:25:00,0.9185774520312641,0.9035837576567215
03:30:00,0.9182014813974471,0.9018484576301627
03:35:00,0.9181517838822345,0.9017908411850928
03:40:00,0.9179994578124895,0.9017828308781337
03:45:00,0.9179155065655861,0.9018335521964967
03:50:00,0.9179558431504439,0.9019033219379282
03:55:00,0.9179365249971536,0.902083574344498
04:00:00,0.9129659161214607,0.8935202442128424
04:05:00,0.9128114531252928,0.8934028858742612
04:10:00,0.9128805905094318,0.8933912656425907
04:15:00,0.9128146394702,0.8935878740640605
04:20:00,0.9126282269504269,0.8935546846559207
04:25:00,0.9125178553625648,0.8936497671631716
04:30:00,0.9100069331421899,0.8839151213105676
